n,effort_row,rep,estimator,p,α,χ,h,a,r,t
3,18,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,19,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,20,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,21,1,standard,1.0,0.7,0.05,5000,1.0,1.0,4
3,22,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,23,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,24,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,25,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,26,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,27,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,28,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,29,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,30,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,31,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,32,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,33,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,34,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,35,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,36,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,37,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,38,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,39,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,40,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,41,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,42,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,43,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,44,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,45,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,46,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,47,1,standard,1.0,0.7,0.05,5000,1.0,1.0,4
3,48,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,49,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,50,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,51,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,52,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,53,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,54,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,55,1,standard,1.0,0.7,0.05,5000,1.0,1.0,4
3,56,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,57,1,standard,1.0,0.7,0.05,5000,1.0,1.0,4
3,58,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,59,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,60,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,61,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,62,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,63,1,standard,1.0,0.7,0.05,5000,1.0,1.0,4
3,64,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,65,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,66,1,standard,1.0,0.7,0.05,5000,1.0,1.0,4
3,67,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,68,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,69,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,70,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,71,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,72,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,73,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,74,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,75,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,76,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,77,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,78,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,79,1,standard,1.0,0.7,0.05,5000,1.0,1.0,4
3,80,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,81,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,82,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,83,1,standard,1.0,0.7,0.05,5000,1.0,1.0,4
3,84,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,85,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,86,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,87,1,standard,1.0,0.7,0.05,5000,1.0,1.0,4
3,88,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,89,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,90,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,91,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,92,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,93,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,94,1,standard,1.0,0.7,0.05,5000,1.0,1.0,2
3,95,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,96,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,97,1,standard,1.0,0.7,0.05,5000,1.0,1.0,4
3,98,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,99,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,100,1,standard,1.0,0.7,0.05,5000,1.0,1.0,3
3,1,1,standard,1.0,0.8,0.05,5000,1.0,1.0,2
3,2,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,3,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,4,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,5,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,6,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,7,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,8,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,9,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,10,1,standard,1.0,0.8,0.05,5000,1.0,1.0,2
3,11,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,12,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,13,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,14,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,15,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,16,1,standard,1.0,0.8,0.05,5000,1.0,1.0,2
3,17,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,18,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,19,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,20,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,21,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,22,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,23,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,24,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,25,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,26,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,27,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,28,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,29,1,standard,1.0,0.8,0.05,5000,1.0,1.0,2
3,30,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,31,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,32,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,33,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,34,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,35,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,36,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,37,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,38,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,39,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,40,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,41,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,42,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,43,1,standard,1.0,0.8,0.05,5000,1.0,1.0,2
3,44,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,45,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,46,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,47,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,48,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,49,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,50,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,51,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,52,1,standard,1.0,0.8,0.05,5000,1.0,1.0,2
3,53,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,54,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,55,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,56,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,57,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,58,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,59,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,60,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,61,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,62,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,63,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,64,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,65,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,66,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,67,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,68,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,69,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,70,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,71,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,72,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,73,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,74,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,75,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,76,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,77,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,78,1,standard,1.0,0.8,0.05,5000,1.0,1.0,2
3,79,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,80,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,81,1,standard,1.0,0.8,0.05,5000,1.0,1.0,2
3,82,1,standard,1.0,0.8,0.05,5000,1.0,1.0,2
3,83,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,84,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,85,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,86,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,87,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,88,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,89,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,90,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,91,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,92,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,93,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,94,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,95,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,96,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,97,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,98,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,99,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,100,1,standard,1.0,0.8,0.05,5000,1.0,1.0,3
3,1,1,standard,1.0,0.9,0.05,5000,1.0,1.0,2
3,2,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,3,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,4,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,5,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,6,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,7,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,8,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,9,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,10,1,standard,1.0,0.9,0.05,5000,1.0,1.0,2
3,11,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,12,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,13,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,14,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,15,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,16,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,17,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,18,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,19,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,20,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,21,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,22,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,23,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,24,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,25,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,26,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,27,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,28,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,29,1,standard,1.0,0.9,0.05,5000,1.0,1.0,2
3,30,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,31,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,32,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,33,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,34,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,35,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,36,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,37,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,38,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,39,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,40,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,41,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,42,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,43,1,standard,1.0,0.9,0.05,5000,1.0,1.0,2
3,44,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,45,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,46,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,47,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,48,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,49,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,50,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,51,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,52,1,standard,1.0,0.9,0.05,5000,1.0,1.0,2
3,53,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,54,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,55,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,56,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,57,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,58,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,59,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,60,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,61,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,62,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,63,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,64,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,65,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,66,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,67,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,68,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,69,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,70,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,71,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,72,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,73,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,74,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,75,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,76,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,77,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,78,1,standard,1.0,0.9,0.05,5000,1.0,1.0,2
3,79,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,80,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,81,1,standard,1.0,0.9,0.05,5000,1.0,1.0,2
3,82,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,83,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,84,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,85,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,86,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,87,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,88,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,89,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,90,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,91,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,92,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,93,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,94,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,95,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,96,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,97,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,98,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,99,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,100,1,standard,1.0,0.9,0.05,5000,1.0,1.0,3
3,1,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,2,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,3,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,4,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,5,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,6,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,7,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,8,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,9,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,10,1,standard,1.0,1.0,0.05,5000,1.0,1.0,2
3,11,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,12,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,13,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,14,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,15,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,16,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,17,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,18,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,19,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,20,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,21,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,22,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,23,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,24,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,25,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,26,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,27,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,28,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,29,1,standard,1.0,1.0,0.05,5000,1.0,1.0,2
3,30,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,31,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,32,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,33,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,34,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,35,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,36,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,37,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,38,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,39,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,40,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,41,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,42,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,43,1,standard,1.0,1.0,0.05,5000,1.0,1.0,2
3,44,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,45,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,46,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,47,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,48,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,49,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,50,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,51,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,52,1,standard,1.0,1.0,0.05,5000,1.0,1.0,2
3,53,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,54,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,55,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,56,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,57,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,58,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,59,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,60,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,61,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,62,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,63,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,64,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,65,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,66,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,67,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,68,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,69,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,70,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,71,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,72,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,73,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,74,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,75,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,76,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,77,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,78,1,standard,1.0,1.0,0.05,5000,1.0,1.0,2
3,79,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,80,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,81,1,standard,1.0,1.0,0.05,5000,1.0,1.0,2
3,82,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,83,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,84,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,85,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,86,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,87,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,88,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,89,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,90,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,91,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,92,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,93,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,94,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,95,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,96,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,97,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,98,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,99,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
3,100,1,standard,1.0,1.0,0.05,5000,1.0,1.0,3
4,1,1,standard,1.0,0.1,0.05,5000,1.0,1.0,17
4,2,1,standard,1.0,0.1,0.05,5000,1.0,1.0,19
4,3,1,standard,1.0,0.1,0.05,5000,1.0,1.0,18
4,4,1,standard,1.0,0.1,0.05,5000,1.0,1.0,14
4,5,1,standard,1.0,0.1,0.05,5000,1.0,1.0,24
4,6,1,standard,1.0,0.1,0.05,5000,1.0,1.0,23
4,7,1,standard,1.0,0.1,0.05,5000,1.0,1.0,20
4,8,1,standard,1.0,0.1,0.05,5000,1.0,1.0,19
4,9,1,standard,1.0,0.1,0.05,5000,1.0,1.0,18
4,10,1,standard,1.0,0.1,0.05,5000,1.0,1.0,16
4,11,1,standard,1.0,0.1,0.05,5000,1.0,1.0,19
4,12,1,standard,1.0,0.1,0.05,5000,1.0,1.0,17
4,13,1,standard,1.0,0.1,0.05,5000,1.0,1.0,18
4,14,1,standard,1.0,0.1,0.05,5000,1.0,1.0,19
4,15,1,standard,1.0,0.1,0.05,5000,1.0,1.0,16
4,16,1,standard,1.0,0.1,0.05,5000,1.0,1.0,19
4,17,1,standard,1.0,0.1,0.05,5000,1.0,1.0,25
4,18,1,standard,1.0,0.1,0.05,5000,1.0,1.0,19
4,19,1,standard,1.0,0.1,0.05,5000,1.0,1.0,22
4,20,1,standard,1.0,0.1,0.05,5000,1.0,1.0,24
4,21,1,standard,1.0,0.1,0.05,5000,1.0,1.0,23
4,22,1,standard,1.0,0.1,0.05,5000,1.0,1.0,19
4,23,1,standard,1.0,0.1,0.05,5000,1.0,1.0,17
4,24,1,standard,1.0,0.1,0.05,5000,1.0,1.0,16
4,25,1,standard,1.0,0.1,0.05,5000,1.0,1.0,21
4,26,1,standard,1.0,0.1,0.05,5000,1.0,1.0,22
4,27,1,standard,1.0,0.1,0.05,5000,1.0,1.0,26
